level_dbfs	tanh_thd_pct	identity_thd_pct	never_thd_pct
-48.0	0.02241307045269864	0.04502413417040333	23.120105243730855
-42.857142857142854	0.01072176965638458	0.022529441275969616	33.94882264750488
-37.714285714285715	0.007239105409408809	0.013108180952462654	39.60511743955854
-32.57142857142857	0.018821171021668817	0.006474684825867053	41.83122501710629
-27.428571428571427	0.060411811207266006	0.0031890175548319054	42.564812777835826
-22.285714285714285	0.1960463930607804	0.0019548764580392957	42.77356160925031
-17.142857142857142	0.6314669490562447	0.001124275210421861	42.843173510560916
-12.0	1.9794698738587497	0.0006749267915886675	42.86511496827984
