t_ms	level_dbfs
3.91666666667	-41.6627783156
4	-41.6559522336
4.08333333333	-41.649007555
4.16666666667	-41.6419457568
4.25	-41.6347683376
4.33333333333	-41.6274768168
4.41666666667	-41.6200727343
4.5	-41.6125576499
4.58333333333	-41.604933143
4.66666666667	-41.5972008119
4.75	-41.5893622735
4.83333333333	-41.5814191625
4.91666666667	-41.5733731311
5	-41.5652258486
5.08333333333	-41.5569790008
5.16666666667	-41.5486342891
5.25	-41.5401934308
5.33333333333	-41.5316581578
5.41666666667	-41.5230302167
5.5	-41.5143113677
5.58333333333	-41.5055033846
5.66666666667	-41.4966080543
5.75	-41.4876271756
5.83333333333	-41.4785625596
5.91666666667	-41.4694160287
6	-41.460189416
6.08333333333	-41.4508845652
6.16666666667	-41.4415033296
6.25	-41.4320475722
6.33333333333	-41.4225191646
6.41666666667	-41.4129199869
6.5	-41.4032519272
6.58333333333	-41.3935168807
6.66666666667	-41.3837167499
6.75	-41.3738534433
6.83333333333	-41.3639288758
6.91666666667	-41.3539449675
7	-41.3439036435
7.08333333333	-41.3338068336
7.16666666667	-41.3236564715
7.25	-41.3134544947
7.33333333333	-41.3032028437
7.41666666667	-41.2929034619
7.5	-41.2825582947
7.58333333333	-41.2721692896
7.66666666667	-41.2617383952
7.75	-41.2512675613
7.83333333333	-41.2407587382
7.91666666667	-41.2302138762
8	-41.2196349253
8.08333333333	-41.2090238349
8.16666666667	-41.1983825531
8.25	-41.1877130267
8.33333333333	-41.1770172004
8.41666666667	-41.1662970167
8.5	-41.1555544153
8.58333333333	-41.1447913329
8.66666666667	-41.1340097028
8.75	-41.1232114544
8.83333333333	-41.1123985131
8.91666666667	-41.1015727996
9	-41.0907362298
9.08333333333	-41.0798907145
9.16666666667	-41.0690381587
9.25	-41.0581804619
9.33333333333	-41.0473195171
9.41666666667	-41.0364572109
9.5	-41.0255954231
9.58333333333	-41.0147360263
9.66666666667	-41.0038808857
9.75	-40.9930318588
9.83333333333	-40.982190795
9.91666666667	-40.9713595356
10	-40.9605399132
10.0833333333	-40.9497337515
10.1666666667	-40.9389428653
10.25	-40.9281690598
10.3333333333	-40.9174141308
10.4166666667	-40.9066798641
10.5	-40.8959680355
10.5833333333	-40.8852804104
10.6666666667	-40.8746187437
10.75	-40.8639847794
10.8333333333	-40.8533802507
10.9166666667	-40.8428068794
11	-40.8322663761
11.0833333333	-40.8217604394
11.1666666667	-40.8112907565
11.25	-40.8008590024
11.3333333333	-40.7904668398
11.4166666667	-40.7801159193
11.5	-40.7698078787
11.5833333333	-40.7595443433
11.6666666667	-40.7493269254
11.75	-40.7391572242
11.8333333333	-40.7290368259
11.9166666667	-40.7189673031
12	-40.7089502152
12.0833333333	-40.6989871077
12.1666666667	-40.6890795124
12.25	-40.6792289475
12.3333333333	-40.6694369167
12.4166666667	-40.6597049099
12.5	-40.6500344025
12.5833333333	-40.6404268558
12.6666666667	-40.6308837164
12.75	-40.6214064162
12.8333333333	-40.6119963727
12.9166666667	-40.6026549884
13	-40.593383651
13.0833333333	-40.5841837331
13.1666666667	-40.5750565922
13.25	-40.566003571
13.3333333333	-40.5570259964
13.4166666667	-40.5481251806
13.5	-40.5393024198
13.5833333333	-40.5305589953
13.6666666667	-40.5218961724
13.75	-40.5133152012
13.8333333333	-40.5048173158
13.9166666667	-40.496403735
14	-40.4880756613
14.0833333333	-40.4798342819
14.1666666667	-40.4716807679
14.25	-40.4636162744
14.3333333333	-40.4556419407
14.4166666667	-40.4477588899
14.5	-40.4399682294
14.5833333333	-40.4322710501
14.6666666667	-40.4246684271
14.75	-40.4171614191
14.8333333333	-40.4097510689
14.9166666667	-40.4024384028
15	-40.3952244311
15.0833333333	-40.3881101476
15.1666666667	-40.38109653
15.25	-40.3741845395
15.3333333333	-40.3673751213
15.4166666667	-40.3606692038
15.5	-40.3540676994
15.5833333333	-40.347571504
15.6666666667	-40.3411814968
15.75	-40.3348985412
15.8333333333	-40.3287234836
15.9166666667	-40.3226571542
16	-40.3167003668
16.0833333333	-40.3108539187
16.1666666667	-40.3051185907
16.25	-40.2994951472
16.3333333333	-40.293984336
16.4166666667	-40.2885868885
16.5	-40.2833035196
16.5833333333	-40.2781349279
16.6666666667	-40.2730817952
16.75	-40.2681447869
16.8333333333	-40.2633245522
16.9166666667	-40.2586217233
17	-40.2540369164
17.0833333333	-40.2495707309
17.1666666667	-40.2452237499
17.25	-40.2409965399
17.3333333333	-40.2368896509
17.4166666667	-40.2329036165
17.5	-40.2290389538
17.5833333333	-40.2252961634
17.6666666667	-40.2216757294
17.75	-40.2181781197
17.8333333333	-40.2148037853
17.9166666667	-40.211553161
18	-40.2084266653
18.0833333333	-40.2054246998
18.1666666667	-40.2025476501
18.25	-40.1997958851
18.3333333333	-40.1971697573
18.4166666667	-40.1946696029
18.5	-40.1922957416
18.5833333333	-40.1900484766
18.6666666667	-40.1879280947
18.75	-40.1859348664
18.8333333333	-40.1840690457
18.9166666667	-40.1823308702
19	-40.1807205611
19.0833333333	-40.1792383232
19.1666666667	-40.1778843449
19.25	-40.1766587982
19.3333333333	-40.1755618388
19.4166666667	-40.1745936058
19.5	-40.1737542222
19.5833333333	-40.1730437943
19.6666666667	-40.1724624124
19.75	-40.1720101499
19.8333333333	-40.1716870644
19.9166666667	-40.1714931967
20	-40.1714285714
20.0833333333	-40.1714285714
20.1666666667	-40.1714285714
20.25	-40.1714285714
20.3333333333	-40.1714285714
20.4166666667	-40.1714285714
20.5	-40.1714285714
20.5833333333	-40.1714285714
20.6666666667	-40.1714285714
20.75	-40.1714285714
20.8333333333	-40.1714285714
20.9166666667	-40.1714285714
21	-40.1714285714
21.0833333333	-40.1714285714
21.1666666667	-40.1714285714
21.25	-40.1714285714
21.3333333333	-40.1714285714
21.4166666667	-40.1714285714
21.5	-40.1714285714
21.5833333333	-40.1714285714
21.6666666667	-40.1714285714
21.75	-40.1714285714
21.8333333333	-40.1714285714
21.9166666667	-40.1714285714
22	-40.1714285714
22.0833333333	-40.1714285714
22.1666666667	-40.1714285714
22.25	-40.1714285714
22.3333333333	-40.1714285714
22.4166666667	-40.1714285714
22.5	-40.1714285714
22.5833333333	-40.1714285714
22.6666666667	-40.1714285714
22.75	-40.1714285714
22.8333333333	-40.1714285714
22.9166666667	-40.1714285714
23	-40.1714285714
23.0833333333	-40.1714285714
23.1666666667	-40.1714285714
23.25	-40.1714285714
23.3333333333	-40.1714285714
23.4166666667	-40.1714285714
23.5	-40.1714285714
23.5833333333	-40.1714285714
23.6666666667	-40.1714285714
23.75	-40.1714285714
23.8333333333	-40.1714285714
23.9166666667	-40.1714285714
24	-40.1714285714
24.0833333333	-40.1714285714
24.1666666667	-40.1714285714
24.25	-40.1714285714
24.3333333333	-40.1714285714
24.4166666667	-40.1714285714
24.5	-40.1714285714
24.5833333333	-40.1714285714
24.6666666667	-40.1714285714
24.75	-40.1714285714
24.8333333333	-40.1714285714
24.9166666667	-40.1714285714
25	-40.1714285714
25.0833333333	-40.1714285714
25.1666666667	-40.1714285714
25.25	-40.1714285714
25.3333333333	-40.1714285714
25.4166666667	-40.1714285714
25.5	-40.1714285714
25.5833333333	-40.1714285714
25.6666666667	-40.1714285714
25.75	-40.1714285714
25.8333333333	-40.1714285714
25.9166666667	-40.1714285714
26	-40.1714285714
26.0833333333	-40.1714285714
26.1666666667	-40.1714285714
26.25	-40.1714285714
26.3333333333	-40.1714285714
26.4166666667	-40.1714285714
26.5	-40.1714285714
26.5833333333	-40.1714285714
26.6666666667	-40.1714285714
26.75	-40.1714285714
26.8333333333	-40.1714285714
26.9166666667	-40.1714285714
27	-40.1714285714
27.0833333333	-40.1714285714
27.1666666667	-40.1714285714
27.25	-40.1714285714
27.3333333333	-40.1714285714
27.4166666667	-40.1714285714
27.5	-40.1714285714
27.5833333333	-40.1714285714
27.6666666667	-40.1714285714
27.75	-40.1714285714
27.8333333333	-40.1714285714
27.9166666667	-40.1714285714
28	-40.1714285714
28.0833333333	-40.1714285714
28.1666666667	-40.1714285714
28.25	-40.1714285714
28.3333333333	-40.1714285714
28.4166666667	-40.1714285714
28.5	-40.1714285714
28.5833333333	-40.1714285714
28.6666666667	-40.1714285714
28.75	-40.1714285714
28.8333333333	-40.1714285714
28.9166666667	-40.1714285714
29	-40.1714285714
29.0833333333	-40.1714285714
29.1666666667	-40.1714285714
29.25	-40.1714285714
29.3333333333	-40.1714285714
29.4166666667	-40.1714285714
29.5	-40.1714285714
29.5833333333	-40.1714285714
29.6666666667	-40.1714285714
29.75	-40.1714285714
29.8333333333	-40.1714285714
29.9166666667	-40.1714285714
30	-40.1714285714
30.0833333333	-40.1714285714
30.1666666667	-40.1714285714
30.25	-40.1714285714
30.3333333333	-40.1714285714
30.4166666667	-40.1714285714
30.5	-40.1714285714
30.5833333333	-40.1714285714
30.6666666667	-40.1714285714
30.75	-40.1714285714
30.8333333333	-40.1714285714
30.9166666667	-40.1714285714
31	-40.1714285714
31.0833333333	-40.1714285714
31.1666666667	-40.1714285714
31.25	-40.1714285714
31.3333333333	-40.1714285714
31.4166666667	-40.1714285714
31.5	-40.1714285714
31.5833333333	-40.1714285714
31.6666666667	-40.1714285714
31.75	-40.1714285714
31.8333333333	-40.1714285714
31.9166666667	-40.1714285714
32	-40.1714285714
32.0833333333	-40.1714285714
32.1666666667	-40.1714285714
32.25	-40.1714285714
32.3333333333	-40.1714285714
32.4166666667	-40.1714285714
32.5	-40.1714285714
32.5833333333	-40.1714285714
32.6666666667	-40.1714285714
32.75	-40.1714285714
32.8333333333	-40.1714285714
32.9166666667	-40.1714285714
33	-40.1714285714
33.0833333333	-40.1714285714
33.1666666667	-40.1714285714
33.25	-40.1714285714
33.3333333333	-40.1714285714
33.4166666667	-40.1714285714
33.5	-40.1714285714
33.5833333333	-40.1714285714
33.6666666667	-40.1714285714
33.75	-40.1714285714
33.8333333333	-40.1714285714
33.9166666667	-40.1714285714
34	-40.1714285714
34.0833333333	-40.1714285714
34.1666666667	-40.1714285714
34.25	-40.1714285714
34.3333333333	-40.1714285714
34.4166666667	-40.1714285714
34.5	-40.1714285714
34.5833333333	-40.1714285714
34.6666666667	-40.1714285714
34.75	-40.1714285714
34.8333333333	-40.1714285714
34.9166666667	-40.1714285714
35	-40.1714285714
35.0833333333	-40.1714285714
35.1666666667	-40.1714285714
35.25	-40.1714285714
35.3333333333	-40.1714285714
35.4166666667	-40.1714285714
35.5	-40.1714285714
35.5833333333	-40.1714285714
35.6666666667	-40.1714285714
35.75	-40.1714285714
35.8333333333	-40.1714285714
35.9166666667	-40.1714285714
36	-40.1714285714
36.0833333333	-40.1714285714
36.1666666667	-40.1714285714
36.25	-40.1714285714
36.3333333333	-40.1714285714
36.4166666667	-40.1714285714
36.5	-40.1714285714
36.5833333333	-40.1714285714
36.6666666667	-40.1714285714
36.75	-40.1714285714
36.8333333333	-40.1714285714
36.9166666667	-40.1714285714
37	-40.1714285714
37.0833333333	-40.1714285714
37.1666666667	-40.1714285714
37.25	-40.1714285714
37.3333333333	-40.1714285714
37.4166666667	-40.1714285714
37.5	-40.1714285714
37.5833333333	-40.1714285714
37.6666666667	-40.1714285714
37.75	-40.1714285714
37.8333333333	-40.1714285714
37.9166666667	-40.1714285714
38	-40.1714285714
38.0833333333	-40.1714285714
38.1666666667	-40.1714285714
38.25	-40.1714285714
38.3333333333	-40.1714285714
38.4166666667	-40.1714285714
38.5	-40.1714285714
38.5833333333	-40.1714285714
38.6666666667	-40.1714285714
38.75	-40.1714285714
38.8333333333	-40.1714285714
38.9166666667	-40.1714285714
39	-40.1714285714
39.0833333333	-40.1714285714
39.1666666667	-40.1714285714
39.25	-40.1714285714
39.3333333333	-40.1714285714
39.4166666667	-40.1714285714
39.5	-40.1714285714
39.5833333333	-40.1714285714
39.6666666667	-40.1714285714
39.75	-40.1714285714
39.8333333333	-40.1714285714
39.9166666667	-40.1714285714
40	-40.1714285714
40.0833333333	-40.1714285714
40.1666666667	-40.1714285714
40.25	-40.1714285714
40.3333333333	-40.1714285714
40.4166666667	-40.1714285714
40.5	-40.1714285714
40.5833333333	-40.1714285714
40.6666666667	-40.1714285714
40.75	-40.1714285714
40.8333333333	-40.1714285714
40.9166666667	-40.1714285714
41	-40.1714285714
41.0833333333	-40.1714285714
41.1666666667	-40.1714285714
41.25	-40.1714285714
41.3333333333	-40.1714285714
41.4166666667	-40.1714285714
41.5	-40.1714285714
41.5833333333	-40.1714285714
41.6666666667	-40.1714285714
41.75	-40.1714285714
41.8333333333	-40.1714285714
41.9166666667	-40.1714285714
42	-40.1714285714
42.0833333333	-40.1714285714
42.1666666667	-40.1714285714
42.25	-40.1714285714
42.3333333333	-40.1714285714
42.4166666667	-40.1714285714
42.5	-40.1714285714
42.5833333333	-40.1714285714
42.6666666667	-40.1714285714
42.75	-40.1714285714
42.8333333333	-40.1714285714
42.9166666667	-40.1714285714
43	-40.1714285714
43.0833333333	-40.1714285714
43.1666666667	-40.1714285714
43.25	-40.1714285714
43.3333333333	-40.1714285714
43.4166666667	-40.1714285714
43.5	-40.1714285714
43.5833333333	-40.1714285714
43.6666666667	-40.1714285714
43.75	-40.1714285714
43.8333333333	-40.1714285714
43.9166666667	-40.1714285714
44	-40.1714285714
44.0833333333	-40.1714285714
44.1666666667	-40.1714285714
44.25	-40.1714285714
44.3333333333	-40.1714285714
44.4166666667	-40.1714285714
44.5	-40.1714285714
44.5833333333	-40.1714285714
44.6666666667	-40.1714285714
44.75	-40.1714285714
44.8333333333	-40.1714285714
44.9166666667	-40.1714285714
45	-40.1714285714
45.0833333333	-40.1714285714
45.1666666667	-40.1714285714
45.25	-40.1714285714
45.3333333333	-40.1714285714
45.4166666667	-40.1714285714
45.5	-40.1714285714
45.5833333333	-40.1714285714
45.6666666667	-40.1714285714
45.75	-40.1714285714
45.8333333333	-40.1714285714
45.9166666667	-40.1714285714
46	-40.1714285714
46.0833333333	-40.1714285714
46.1666666667	-40.1714285714
46.25	-40.1714285714
46.3333333333	-40.1714285714
46.4166666667	-40.1714285714
46.5	-40.1714285714
46.5833333333	-40.1714285714
46.6666666667	-40.1714285714
46.75	-40.1714285714
46.8333333333	-40.1714285714
46.9166666667	-40.1714285714
47	-40.1714285714
47.0833333333	-40.1714285714
47.1666666667	-40.1714285714
47.25	-40.1714285714
47.3333333333	-40.1714285714
47.4166666667	-40.1714285714
47.5	-40.1714285714
47.5833333333	-40.1714285714
47.6666666667	-40.1714285714
47.75	-40.1714285714
47.8333333333	-40.1714285714
47.9166666667	-40.1714285714
48	-40.1714285714
48.0833333333	-40.1714285714
48.1666666667	-40.1714285714
48.25	-40.1714285714
48.3333333333	-40.1714285714
48.4166666667	-40.1714285714
48.5	-40.1714285714
48.5833333333	-40.1714285714
48.6666666667	-40.1714285714
48.75	-40.1714285714
48.8333333333	-40.1714285714
48.9166666667	-40.1714285714
49	-40.1714285714
49.0833333333	-40.1714285714
49.1666666667	-40.1714285714
49.25	-40.1714285714
49.3333333333	-40.1714285714
49.4166666667	-40.1714285714
49.5	-40.1714285714
49.5833333333	-40.1714285714
49.6666666667	-40.1714285714
49.75	-40.1714285714
49.8333333333	-40.1714285714
49.9166666667	-40.1714285714
50	-40.1714285714
50.0833333333	-40.1714285714
50.1666666667	-40.1714285714
50.25	-40.1714285714
50.3333333333	-40.1714285714
50.4166666667	-40.1714285714
50.5	-40.1714285714
50.5833333333	-40.1714285714
50.6666666667	-40.1714285714
50.75	-40.1714285714
50.8333333333	-40.1714285714
50.9166666667	-40.1714285714
51	-40.1714285714
51.0833333333	-40.1714285714
51.1666666667	-40.1714285714
51.25	-40.1714285714
51.3333333333	-40.1714285714
51.4166666667	-40.1714285714
51.5	-40.1714285714
51.5833333333	-40.1714285714
51.6666666667	-40.1714285714
51.75	-40.1714285714
51.8333333333	-40.1714285714
51.9166666667	-40.1714285714
52	-40.1714285714
52.0833333333	-40.1714285714
52.1666666667	-40.1714285714
52.25	-40.1714285714
52.3333333333	-40.1714285714
52.4166666667	-40.1714285714
52.5	-40.1714285714
52.5833333333	-40.1714285714
52.6666666667	-40.1714285714
52.75	-40.1714285714
52.8333333333	-40.1714285714
52.9166666667	-40.1714285714
53	-40.1714285714
53.0833333333	-40.1714285714
53.1666666667	-40.1714285714
53.25	-40.1714285714
53.3333333333	-40.1714285714
53.4166666667	-40.1714285714
53.5	-40.1714285714
53.5833333333	-40.1714285714
53.6666666667	-40.1714285714
53.75	-40.1714285714
53.8333333333	-40.1714285714
53.9166666667	-40.1714285714
54	-40.1714285714
54.0833333333	-40.1714285714
54.1666666667	-40.1714285714
54.25	-40.1714285714
54.3333333333	-40.1714285714
54.4166666667	-40.1714285714
54.5	-40.1714285714
54.5833333333	-40.1714285714
54.6666666667	-40.1714285714
54.75	-40.1714285714
54.8333333333	-40.1714285714
54.9166666667	-40.1714285714
55	-40.1714285714
55.0833333333	-40.1714285714
55.1666666667	-40.1714285714
55.25	-40.1714285714
55.3333333333	-40.1714285714
55.4166666667	-40.1714285714
55.5	-40.1714285714
55.5833333333	-40.1714285714
55.6666666667	-40.1714285714
55.75	-40.1714285714
55.8333333333	-40.1714285714
55.9166666667	-40.1714285714
56	-40.1714285714
56.0833333333	-40.1714285714
56.1666666667	-40.1714285714
56.25	-40.1714285714
56.3333333333	-40.1714285714
56.4166666667	-40.1714285714
56.5	-40.1714285714
56.5833333333	-40.1714285714
56.6666666667	-40.1714285714
56.75	-40.1714285714
56.8333333333	-40.1714285714
56.9166666667	-40.1714285714
57	-40.1714285714
57.0833333333	-40.1714285714
57.1666666667	-40.1714285714
57.25	-40.1714285714
57.3333333333	-40.1714285714
57.4166666667	-40.1714285714
57.5	-40.1714285714
57.5833333333	-40.1714285714
57.6666666667	-40.1714285714
57.75	-40.1714285714
57.8333333333	-40.1714285714
57.9166666667	-40.1714285714
58	-40.1714285714
58.0833333333	-40.1714285714
58.1666666667	-40.1714285714
58.25	-40.1714285714
58.3333333333	-40.1714285714
58.4166666667	-40.1714285714
58.5	-40.1714285714
58.5833333333	-40.1714285714
58.6666666667	-40.1714285714
58.75	-40.1714285714
58.8333333333	-40.1714285714
58.9166666667	-40.1714285714
59	-40.1714285714
59.0833333333	-40.1714285714
59.1666666667	-40.1714285714
59.25	-40.1714285714
59.3333333333	-40.1714285714
59.4166666667	-40.1714285714
59.5	-40.1714285714
59.5833333333	-40.1714285714
59.6666666667	-40.1714285714
59.75	-40.1714285714
59.8333333333	-40.1714285714
59.9166666667	-40.1714285714
60	-40.1714285714
60.0833333333	-40.1714285714
60.1666666667	-40.1714285714
60.25	-40.1714285714
60.3333333333	-40.1714285714
60.4166666667	-40.1714285714
60.5	-40.1714285714
60.5833333333	-40.1714285714
60.6666666667	-40.1714285714
60.75	-40.1714285714
60.8333333333	-40.1714285714
60.9166666667	-40.1714285714
61	-40.1714285714
61.0833333333	-40.1714285714
61.1666666667	-40.1714285714
61.25	-40.1714285714
61.3333333333	-40.1714285714
61.4166666667	-40.1714285714
61.5	-40.1714285714
61.5833333333	-40.1714285714
61.6666666667	-40.1714285714
61.75	-40.1714285714
61.8333333333	-40.1714285714
61.9166666667	-40.1714285714
62	-40.1714285714
62.0833333333	-40.1714285714
62.1666666667	-40.1714285714
62.25	-40.1714285714
62.3333333333	-40.1714285714
62.4166666667	-40.1714285714
62.5	-40.1714285714
62.5833333333	-40.1714285714
62.6666666667	-40.1714285714
62.75	-40.1714285714
62.8333333333	-40.1714285714
62.9166666667	-40.1714285714
63	-40.1714285714
63.0833333333	-40.1714285714
63.1666666667	-40.1714285714
63.25	-40.1714285714
63.3333333333	-40.1714285714
63.4166666667	-40.1714285714
63.5	-40.1714285714
63.5833333333	-40.1714285714
63.6666666667	-40.1714285714
63.75	-40.1714285714
63.8333333333	-40.1714285714
63.9166666667	-40.1714285714
64	-40.1714285714
64.0833333333	-40.1714285714
64.1666666667	-40.1714285714
64.25	-40.1714285714
64.3333333333	-40.1714285714
64.4166666667	-40.1714285714
64.5	-40.1714285714
64.5833333333	-40.1714285714
64.6666666667	-40.1714285714
64.75	-40.1714285714
64.8333333333	-40.1714285714
64.9166666667	-40.1714285714
65	-40.1714285714
65.0833333333	-40.1714285714
65.1666666667	-40.1714285714
65.25	-40.1714285714
65.3333333333	-40.1714285714
65.4166666667	-40.1714285714
65.5	-40.1714285714
65.5833333333	-40.1714285714
65.6666666667	-40.1714285714
65.75	-40.1714285714
65.8333333333	-40.1714285714
65.9166666667	-40.1714285714
66	-40.1714285714
66.0833333333	-40.1714285714
66.1666666667	-40.1714285714
66.25	-40.1714285714
66.3333333333	-40.1714285714
66.4166666667	-40.1714285714
66.5	-40.1714285714
66.5833333333	-40.1714285714
66.6666666667	-40.1714285714
66.75	-40.1714285714
66.8333333333	-40.1714285714
66.9166666667	-40.1714285714
67	-40.1714285714
67.0833333333	-40.1714285714
67.1666666667	-40.1714285714
67.25	-40.1714285714
67.3333333333	-40.1714285714
67.4166666667	-40.1714285714
67.5	-40.1714285714
67.5833333333	-40.1714285714
67.6666666667	-40.1714285714
67.75	-40.1714285714
67.8333333333	-40.1714285714
67.9166666667	-40.1714285714
68	-40.1714285714
68.0833333333	-40.1714285714
68.1666666667	-40.1714285714
68.25	-40.1714285714
68.3333333333	-40.1714285714
68.4166666667	-40.1714285714
68.5	-40.1714285714
68.5833333333	-40.1714285714
68.6666666667	-40.1714285714
68.75	-40.1714285714
68.8333333333	-40.1714285714
68.9166666667	-40.1714285714
69	-40.1714285714
69.0833333333	-40.1714285714
69.1666666667	-40.1714285714
69.25	-40.1714285714
69.3333333333	-40.1714285714
69.4166666667	-40.1714285714
69.5	-40.1714285714
69.5833333333	-40.1714285714
69.6666666667	-40.1714285714
69.75	-40.1714285714
69.8333333333	-40.1714285714
69.9166666667	-40.1714285714
70	-40.1714285714
70.0833333333	-40.1714285714
70.1666666667	-40.1714285714
70.25	-40.1714285714
70.3333333333	-40.1714285714
70.4166666667	-40.1714285714
70.5	-40.1714285714
70.5833333333	-40.1714285714
70.6666666667	-40.1714285714
70.75	-40.1714285714
70.8333333333	-40.1714285714
70.9166666667	-40.1714285714
71	-40.1714285714
71.0833333333	-40.1714285714
71.1666666667	-40.1714285714
71.25	-40.1714285714
71.3333333333	-40.1714285714
71.4166666667	-40.1714285714
71.5	-40.1714285714
71.5833333333	-40.1714285714
71.6666666667	-40.1714285714
71.75	-40.1714285714
71.8333333333	-40.1714285714
71.9166666667	-40.1714285714
72	-40.1714285714
72.0833333333	-40.1714285714
72.1666666667	-40.1714285714
72.25	-40.1714285714
72.3333333333	-40.1714285714
72.4166666667	-40.1714285714
72.5	-40.1714285714
72.5833333333	-40.1714285714
72.6666666667	-40.1714285714
72.75	-40.1714285714
72.8333333333	-40.1714285714
72.9166666667	-40.1714285714
73	-40.1714285714
73.0833333333	-40.1714285714
73.1666666667	-40.1714285714
73.25	-40.1714285714
73.3333333333	-40.1714285714
73.4166666667	-40.1714285714
73.5	-40.1714285714
73.5833333333	-40.1714285714
73.6666666667	-40.1714285714
73.75	-40.1714285714
73.8333333333	-40.1714285714
73.9166666667	-40.1714285714
74	-40.1714285714
74.0833333333	-40.1714285714
74.1666666667	-40.1714285714
74.25	-40.1714285714
74.3333333333	-40.1714285714
74.4166666667	-40.1714285714
74.5	-40.1714285714
74.5833333333	-40.1714285714
74.6666666667	-40.1714285714
74.75	-40.1714285714
74.8333333333	-40.1714285714
74.9166666667	-40.1714285714
75	-40.1714285714
75.0833333333	-40.1714285714
75.1666666667	-40.1714285714
75.25	-40.1714285714
75.3333333333	-40.1714285714
75.4166666667	-40.1714285714
75.5	-40.1714285714
75.5833333333	-40.1714285714
75.6666666667	-40.1714285714
75.75	-40.1714285714
75.8333333333	-40.1714285714
75.9166666667	-40.1714285714
76	-40.1714285714
76.0833333333	-40.1714285714
76.1666666667	-40.1714285714
76.25	-40.1714285714
76.3333333333	-40.1714285714
76.4166666667	-40.1714285714
76.5	-40.1714285714
76.5833333333	-40.1714285714
76.6666666667	-40.1714285714
76.75	-40.1714285714
76.8333333333	-40.1714285714
76.9166666667	-40.1714285714
77	-40.1714285714
77.0833333333	-40.1714285714
77.1666666667	-40.1714285714
77.25	-40.1714285714
77.3333333333	-40.1714285714
77.4166666667	-40.1714285714
77.5	-40.1714285714
77.5833333333	-40.1714285714
77.6666666667	-40.1714285714
77.75	-40.1714285714
77.8333333333	-40.1714285714
77.9166666667	-40.1714285714
78	-40.1714285714
78.0833333333	-40.1714285714
78.1666666667	-40.1714285714
78.25	-40.1714285714
78.3333333333	-40.1714285714
78.4166666667	-40.1714285714
78.5	-40.1714285714
78.5833333333	-40.1714285714
78.6666666667	-40.1714285714
78.75	-40.1714285714
78.8333333333	-40.1714285714
78.9166666667	-40.1714285714
79	-40.1714285714
79.0833333333	-40.1714285714
79.1666666667	-40.1714285714
79.25	-40.1714285714
79.3333333333	-40.1714285714
79.4166666667	-40.1714285714
79.5	-40.1714285714
79.5833333333	-40.1714285714
79.6666666667	-40.1714285714
79.75	-40.1714285714
79.8333333333	-40.1714285714
79.9166666667	-40.1714285714
80	-40.1714285714
80.0833333333	-40.1714285714
80.1666666667	-40.1714285714
80.25	-40.1714285714
80.3333333333	-40.1714285714
80.4166666667	-40.1714285714
80.5	-40.1714285714
80.5833333333	-40.1714285714
80.6666666667	-40.1714285714
80.75	-40.1714285714
80.8333333333	-40.1714285714
80.9166666667	-40.1714285714
81	-40.1714285714
81.0833333333	-40.1714285714
81.1666666667	-40.1714285714
81.25	-40.1714285714
81.3333333333	-40.1714285714
81.4166666667	-40.1714285714
81.5	-40.1714285714
81.5833333333	-40.1714285714
81.6666666667	-40.1714285714
81.75	-40.1714285714
81.8333333333	-40.1714285714
81.9166666667	-40.1714285714
82	-40.1714285714
82.0833333333	-40.1714285714
82.1666666667	-40.1714285714
82.25	-40.1714285714
82.3333333333	-40.1714285714
82.4166666667	-40.1714285714
82.5	-40.1714285714
82.5833333333	-40.1714285714
82.6666666667	-40.1714285714
82.75	-40.1714285714
82.8333333333	-40.1714285714
82.9166666667	-40.1714285714
83	-40.1714285714
83.0833333333	-40.1714285714
83.1666666667	-40.1714285714
83.25	-40.1714285714
83.3333333333	-40.1714285714
83.4166666667	-40.1714285714
83.5	-40.1714285714
83.5833333333	-40.1714285714
83.6666666667	-40.1714285714
83.75	-40.1714285714
83.8333333333	-40.1714285714
83.9166666667	-40.1714285714
84	-40.1714285714
84.0833333333	-40.1714285714
84.1666666667	-40.1714285714
84.25	-40.1714285714
84.3333333333	-40.1714285714
84.4166666667	-40.1714285714
84.5	-40.1714285714
84.5833333333	-40.1714285714
84.6666666667	-40.1714285714
84.75	-40.1714285714
84.8333333333	-40.1714285714
84.9166666667	-40.1714285714
85	-40.1714285714
85.0833333333	-40.1714285714
85.1666666667	-40.1714285714
85.25	-40.1714285714
85.3333333333	-40.1714285714
85.4166666667	-40.1714285714
85.5	-40.1714285714
85.5833333333	-40.1714285714
85.6666666667	-40.1714285714
85.75	-40.1714285714
85.8333333333	-40.1714285714
85.9166666667	-40.1714285714
86	-40.1714285714
86.0833333333	-40.1714285714
86.1666666667	-40.1714285714
86.25	-40.1714285714
86.3333333333	-40.1714285714
86.4166666667	-40.1714285714
86.5	-40.1714285714
86.5833333333	-40.1714285714
86.6666666667	-40.1714285714
86.75	-40.1714285714
86.8333333333	-40.1714285714
86.9166666667	-40.1714285714
87	-40.1714285714
87.0833333333	-40.1714285714
87.1666666667	-40.1714285714
87.25	-40.1714285714
87.3333333333	-40.1714285714
87.4166666667	-40.1714285714
87.5	-40.1714285714
87.5833333333	-40.1714285714
87.6666666667	-40.1714285714
87.75	-40.1714285714
87.8333333333	-40.1714285714
87.9166666667	-40.1714285714
88	-40.1714285714
88.0833333333	-40.1714285714
88.1666666667	-40.1714285714
