t_s	carried	independent
-0.0558333333333	-0.0614238713884	-0.0614238713884
-0.0556666666667	-0.0614057393661	-0.0614057393661
-0.0555	-0.0613462802062	-0.0613462802062
-0.0553333333333	-0.0612909587386	-0.0612909587386
-0.0551666666667	-0.0612323897093	-0.0612323897093
-0.055	-0.0611719246482	-0.0611719246482
-0.0548333333333	-0.0611329477442	-0.0611329477442
-0.0546666666667	-0.0610739179571	-0.0610739179571
-0.0545	-0.061022951564	-0.061022951564
-0.0543333333333	-0.0609772561992	-0.0609772561992
-0.0541666666667	-0.0609234268809	-0.0609234268809
-0.054	-0.0608744102374	-0.0608744102374
-0.0538333333333	-0.0608280746621	-0.0608280746621
-0.0536666666667	-0.0607727292473	-0.0607727292473
-0.0535	-0.0607154949458	-0.0607154949458
-0.0533333333333	-0.0606874664623	-0.0606874664623
-0.0531666666667	-0.060619328027	-0.060619328027
-0.053	-0.0605875592106	-0.0605875592106
-0.0528333333333	-0.060516976587	-0.060516976587
-0.0526666666667	-0.0604716228933	-0.0604716228933
-0.0525	-0.0604303216137	-0.0604303216137
-0.0523333333333	-0.0603764678634	-0.0603764678634
-0.0521666666667	-0.0603213055027	-0.0603213055027
-0.052	-0.0602687911683	-0.0602687911683
-0.0518333333333	-0.0602491365974	-0.0602491365974
-0.0516666666667	-0.0601737318328	-0.0601737318328
-0.0515	-0.0601163627166	-0.0601163627166
-0.0513333333333	-0.0600687456997	-0.0600687456997
-0.0511666666667	-0.0600223320693	-0.0600223320693
-0.051	-0.0599791402075	-0.0599791402075
-0.0508333333333	-0.0599174725906	-0.0599174725906
-0.0506666666667	-0.0598784014951	-0.0598784014951
-0.0505	-0.0598225924287	-0.0598225924287
-0.0503333333333	-0.0597689381839	-0.0597689381839
-0.0501666666667	-0.0597270630085	-0.0597270630085
-0.05	-0.0596773193962	-0.0596773193962
-0.0498333333333	-0.0596095039944	-0.0596095039944
-0.0496666666667	-0.0595510124234	-0.0595510124234
-0.0495	-0.0595182241462	-0.0595182241462
-0.0493333333333	-0.0594611751718	-0.0594611751718
-0.0491666666667	-0.0594152641029	-0.0594152641029
-0.049	-0.0593638675973	-0.0593638675973
-0.0488333333333	-0.0593180275452	-0.0593180275452
-0.0486666666667	-0.0592639214574	-0.0592639214574
-0.0485	-0.0592283055457	-0.0592283055457
-0.0483333333333	-0.0591698907727	-0.0591698907727
-0.0481666666667	-0.0591240681318	-0.0591240681318
-0.048	-0.0590661413814	-0.0590661413814
-0.0478333333333	-0.0590243642136	-0.0590243642136
-0.0476666666667	-0.0589903928216	-0.0589903928216
-0.0475	-0.0589076136217	-0.0589076136217
-0.0473333333333	-0.058869662134	-0.058869662134
-0.0471666666667	-0.0588287046818	-0.0588287046818
-0.047	-0.0587749528357	-0.0587749528357
-0.0468333333333	-0.0587237765735	-0.0587237765735
-0.0466666666667	-0.0586802862409	-0.0586802862409
-0.0465	-0.0586227659869	-0.0586227659869
-0.0463333333333	-0.0585939309115	-0.0585939309115
-0.0461666666667	-0.0585215569456	-0.0585215569456
-0.046	-0.0584764072657	-0.0584764072657
-0.0458333333333	-0.0584352083159	-0.0584352083159
-0.0456666666667	-0.0583908089442	-0.0583908089442
-0.0455	-0.0583317320253	-0.0583317320253
-0.0453333333333	-0.0583029486038	-0.0583029486038
-0.0451666666667	-0.0582382626948	-0.0582382626948
-0.045	-0.0581708377006	-0.0581708377006
-0.0448333333333	-0.0581325010729	-0.0581325010729
-0.0446666666667	-0.0580768383965	-0.0580768383965
-0.0445	-0.058036981829	-0.058036981829
-0.0443333333333	-0.0580011565601	-0.0580011565601
-0.0441666666667	-0.0579425128457	-0.0579425128457
-0.044	-0.0578919663217	-0.0578919663217
-0.0438333333333	-0.0578414707578	-0.0578414707578
-0.0436666666667	-0.0578056850642	-0.0578056850642
-0.0435	-0.0577393322315	-0.0577393322315
-0.0433333333333	-0.0576809227609	-0.0576809227609
-0.0431666666667	-0.0576359122118	-0.0576359122118
-0.043	-0.0575909716849	-0.0575909716849
-0.0428333333333	-0.0575411781175	-0.0575411781175
-0.0426666666667	-0.0574951300777	-0.0574951300777
-0.0425	-0.0574420104053	-0.0574420104053
-0.0423333333333	-0.0573646208043	-0.0573646208043
-0.0421666666667	-0.0573428865962	-0.0573428865962
-0.042	-0.0572910145178	-0.0572910145178
-0.0418333333333	-0.0572504070387	-0.0572504070387
-0.0416666666667	-0.0571952769901	-0.0571952769901
-0.0415	-0.0571558529208	-0.0571558529208
-0.0413333333333	-0.0570897605601	-0.0570897605601
-0.0411666666667	-0.0570619892219	-0.0570619892219
-0.041	-0.0570093224727	-0.0570093224727
-0.0408333333333	-0.0569470708382	-0.0569470708382
-0.0406666666667	-0.0569291339106	-0.0569291339106
-0.0405	-0.0568666416891	-0.0568666416891
-0.0403333333333	-0.0568015247637	-0.0568015247637
-0.0401666666667	-0.0567638126744	-0.0567638126744
-0.04	-0.056745644914	-0.056745644914
-0.0398333333333	-0.0566685297386	-0.0566685297386
-0.0396666666667	-0.0566108994532	-0.0566108994532
-0.0395	-0.0565800246994	-0.0565800246994
-0.0393333333333	-0.0565076684878	-0.0565076684878
-0.0391666666667	-0.0564917648509	-0.0564917648509
-0.039	-0.0564318810194	-0.0564318810194
-0.0388333333333	-0.0563729509057	-0.0563729509057
-0.0386666666667	-0.0563296847241	-0.0563296847241
-0.0385	-0.0562877762537	-0.0562877762537
-0.0383333333333	-0.0562182224615	-0.0562182224615
-0.0381666666667	-0.0561638390948	-0.0561638390948
-0.038	-0.0561295232733	-0.0561295232733
-0.0378333333333	-0.0560827630509	-0.0560827630509
-0.0376666666667	-0.0560160586388	-0.0560160586388
-0.0375	-0.055981956464	-0.055981956464
-0.0373333333333	-0.0559332280318	-0.0559332280318
-0.0371666666667	-0.0558732545983	-0.0558732545983
-0.037	-0.0558341517253	-0.0558341517253
-0.0368333333333	-0.0557804404372	-0.0557804404372
-0.0366666666667	-0.0557466933389	-0.0557466933389
